"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ABCC1",287.030580143687,0.220306417382462,0.139297051674235,0.0767693048985429,0.230692222389354
"ABCC10",119.64776739879,-0.108704622841729,0.181298069112418,0.460942238559955,0.703126669452047
"ABCC2",10.0307630274916,0.0160160405186225,0.294248666803024,0.866122828674694,0.943474249359543
"ABCC3",21.5883331403699,-0.15908156635829,0.316821660584419,0.25395383096288,0.503845206406656
"ABCC4",304.901972714963,0.000360487280055225,0.135874557532821,0.997674984086275,0.998774787971275
"ABCC5",260.324245556306,0.0463395783981065,0.146796464423064,0.721717010558655,0.874580682933926
"ABCC6",8.85324903940839,-0.138249531612171,0.343553568363684,0.0953857902723892,0.268868248425572
"ABCC9",39.8441000878665,0.240230140381673,0.29367329546083,0.174423817037295,0.400854245371927
"ABCD1",38.6444294470786,-0.080943778149758,0.271838307251303,0.567777411017346,0.783867121171786
"ABCD3",612.534235820825,-0.103655902328516,0.114736955150126,0.32849763748651,0.585135198309799
"ABCD4",193.259706143097,-0.180676940996223,0.167379419655506,0.201451819148385,0.438170448539977
"ABCE1",2090.98355819427,-0.0897285715891301,0.0896618721085197,0.294129489713091,0.548186941396468
"ABCF1",905.783965642846,0.0212104515981951,0.0856023483573762,0.797370170536349,0.912609376848611
"ABCF2",1186.5890692095,0.14298806687359,0.0873349672839396,0.0873174169785025,0.252382988558626
"ABCF3",312.797385465692,-0.034116580436633,0.144691371610885,0.789874874850615,0.909231590617717
"ABCG1",2.70106246863122,0.0205747495017008,0.305000807035979,0.726786028190051,NA
"ABCG2",75.2298748790309,0.933414712920631,0.310979965185759,0.000224280766059846,0.00210888562422312
"ABCG8",1.6137639173878,-0.0119542430055012,0.305731558230222,0.820274785305,NA
"ABHD1",2.12516088552769,-0.0294865243909483,0.307164695907251,0.585186837810272,NA
"ABHD10",345.040430905838,0.182140062943495,0.122838293976853,0.10572739007176,0.288481989601255
"ABHD11",97.3863925869194,0.524137022745433,0.258982371913877,0.00825300131549326,0.0426196802276694
"ABHD12",514.791169838369,-0.576282989125955,0.113437054672978,8.17130054057081e-08,1.64378964091617e-06
"ABHD12B",3.68233602583406,0.000251581911177681,0.301813941219391,0.99924417261655,NA
"ABHD13",163.925698886815,0.185699465901352,0.181170890853076,0.212550396038911,0.453152975331147
"ABHD14A",50.727150195837,-0.0764706083796238,0.230354109512878,0.62474861445967,0.818056814330079
"ABHD14A-ACY1",6.5332784789043,-0.106981202236478,0.32033761095923,0.261009158189506,0.511754277698281
"ABHD14B",277.562754628511,0.0099792848020211,0.13486327498685,0.936389442921851,0.973294496466181
"ABHD15",81.8166930825427,0.0245145973293421,0.202917058582794,0.874405536848148,0.948067617331129
"ABHD16A",228.40831077817,-0.104196775764295,0.150418608355703,0.427284574110367,0.674112275458162
"ABHD16B",32.867855743899,0.0651715108633142,0.257401299804279,0.663819983405219,0.841736078661777
"ABHD17A",393.445171989398,0.0609167589683875,0.117567692633178,0.575937011104292,0.78994394562889
"ABHD17B",169.914436163863,0.105549171927847,0.160507619891905,0.443235678421686,0.689352600217713
"ABHD17C",96.4471329296237,-0.166308161071034,0.209949449782185,0.297019540966731,0.551996563626963
"ABHD18",81.3515873783016,0.0260185068704929,0.222198314440421,0.868121071216719,0.944310281250285
"ABHD2",810.421168128022,1.10716687163811,0.117094944970793,2.96511141983855e-22,2.44491357568776e-20
"ABHD3",105.822207168602,-0.0185039706382333,0.185669699357661,0.899669760589161,0.958153722032613
"ABHD4",230.254086070423,-0.621528355862129,0.20595908859106,0.000412762429742433,0.00357021658970875
"ABHD5",514.588251048025,0.591434546690945,0.13437676171659,2.17319090274284e-06,3.38661224065024e-05
"ABHD6",46.2053342872176,0.176708482328526,0.268169507476556,0.288917895419792,0.543059977024651
"ABHD8",63.6492507839768,-0.358131450063604,0.275047083869944,0.059191567293751,0.191194113296884
"ABI1",549.327428232958,0.324363207746787,0.110309901046366,0.00165067161659216,0.0114842971489099
"ABI2",778.180145603091,0.250333332208041,0.116045539857403,0.0196180892868078,0.0837577996947724
"ABI3",2.18719252092041,-0.0487687335655065,0.308847800392249,0.443010462647268,NA
"ABI3BP",350.798662232127,0.414790213618701,0.227266774808519,0.0195473909231732,0.0835034715582296
"ABITRAM",260.885362377959,-0.0171505952925576,0.132117484836773,0.886242676297895,0.95318883703881
"ABL1",1233.23464750489,0.309213364916847,0.0932623954659251,0.000496940876149113,0.00417091259975936
"ABL2",1265.32151277894,0.744229500174037,0.0952972426306547,8.59150424392387e-16,4.46133924527908e-14
"ABLIM1",137.213679623993,0.921862455652506,0.234546489872674,8.00774214270981e-06,0.000110148658419474
"ABLIM3",249.167616636391,-0.171721773028827,0.142948391126037,0.175097988893539,0.401911214335476
"ABR",552.279317143942,-0.275806205837729,0.107643547818622,0.00613558690919515,0.0336907254834583
"ABRACL",372.498864922228,0.510330468747986,0.126600232472123,1.46434576260274e-05,0.000188792412881266
"ABRAXAS1",50.5635537789513,1.30531860802904,0.389264355896802,5.01295848846588e-05,0.000562673657714342
"ABRAXAS2",238.467240980525,0.0422681574004718,0.13518269272502,0.728612920686621,0.878808682216191
"ABT1",390.904909432813,0.205902433131743,0.117513878608552,0.0577563638098327,0.188068839815108
"ABTB1",51.4928340318349,-0.396982564281321,0.339454743434912,0.0534675867137363,0.178189667735519
"ABTB2",122.963419659865,0.239720999916702,0.201262815501711,0.132573169826461,0.334767888202204
"AC000065.1",2.72600501744511,0.0524785457098917,0.310201264524063,0.393588979332742,NA
"AC000068.1",5.87600705737778,-0.045096747690918,0.299168143434937,0.621402405352376,0.815735480725312
"AC000120.3",1.67106752968576,0.0400748377757913,0.313424614171491,0.132595380130478,NA
"AC000123.1",2.12265178654857,0.047879333226008,0.311013189340856,0.371818353974703,NA
"AC000123.2",2.04866444015878,-0.0216462591299036,0.305967461503992,0.697743848875026,NA
"AC000123.3",17.1870066823972,0.256733369008925,0.375322780297012,0.119305165589425,0.312681212015455
"AC001226.2",1.56133700157553,0.0147065258931426,0.307036592852764,0.752885186101148,NA
"AC002069.2",2.64025084570159,0.0765843216101875,0.318166431566414,0.20724473428273,NA
"AC002072.1",4.73691935648013,0.109057111409584,0.327150761928808,0.175756226739605,NA
"AC002074.1",4.02647232915513,0.138402476904448,0.343974991476295,0.100639454766872,NA
"AC002094.1",2.12681321960006,0.0476253533495361,0.314979842764535,0.0820443315813597,NA
"AC002094.5",1.60453945944976,-0.0182878494191415,0.307140367580638,0.700435977471726,NA
"AC002116.2",5.95005142546338,0.0219891354830189,0.294880090694676,0.816603528293522,0.920373199331648
"AC002310.1",5.99739288074588,-0.0127451730576048,0.29325864733866,0.892453264265012,0.954736679271816
"AC002310.2",3.02947470753116,0.0226005365619324,0.305609223350486,0.696871403173584,NA
"AC002350.2",8.41740222240403,-0.0822590210422957,0.30184636396811,0.448572809410561,0.693564516161566
"AC002398.1",8.2795413093862,0.0340615355075882,0.291478266340243,0.746871438089165,0.888570083020599
"AC002401.4",15.2236411500742,0.0999508247879711,0.292854529096181,0.448275980182545,0.693564516161566
"AC002451.2",2.39228873794285,0.0249342951551161,0.305421035065583,0.680991725762305,NA
"AC002454.1",7.25666736909333,-0.0501971456883049,0.296429284268042,0.616077052187015,0.813074340178571
"AC002456.1",4.3648446347204,0.00514565967012535,0.304460601667139,0.926738301843355,NA
"AC002467.1",16.4037712694759,0.0693483887397259,0.289687049912127,0.567689624165901,0.783865173515368
"AC002480.1",34.9687566017973,-0.000589178264975231,0.248895148375475,0.995007357765736,0.99767347104463
"AC002480.2",8.19666341705075,-0.153987916369261,0.341309055605741,0.159198379434917,0.377542680180119
"AC002553.1",3.79707628259192,-0.00105067729355782,0.298557151820818,0.987798066740618,NA
"AC002553.2",1.85969679353496,-0.0204532111326473,0.306034351170108,0.70837281152971,NA
"AC002558.1",1.65598441702223,0.0629314024019417,0.316604626308251,0.148344510046584,NA
"AC002558.3",2.94109104902127,0.0042745558269959,0.303057856003598,0.94860380672759,NA
"AC002985.1",6.23487404860675,0.00947531033321061,0.3006235804385,0.901680998137997,0.959046868379639
"AC003035.1",7.86757970762808,-0.0106619068959252,0.289343608728952,0.916778369267514,0.96563864295004
"AC003092.1",41.3303605186301,2.83281637596997,0.429043372050945,2.79857970238004e-12,1.02499366185644e-10
"AC003101.2",2.90296604432812,0.013178208817528,0.301932026886944,0.853219209601034,NA
"AC003102.1",3.25187834024888,0.0477951478034109,0.306132304899536,0.514943544737722,NA
"AC003681.1",29.0183225911988,0.285796843002373,0.353926345507593,0.116771713282458,0.308085988261224
"AC003991.1",12.4095842149122,-0.0362871552090101,0.282847354356923,0.761161989464193,0.894862992516214
"AC004039.1",5.66991578607031,0.0351802601079044,0.298487232631525,0.696020625892412,0.860338969907669
"AC004057.1",928.365197694402,0.0520895837838678,0.122725548379364,0.645040222111174,0.830593541750119
"AC004069.1",7.53991376676562,0.131468857465741,0.32928226181444,0.210080151586008,0.449718636939706
"AC004076.2",3.06666853472831,0.00033571841229234,0.302822197737715,0.997799815912805,NA
"AC004079.5",3.5022117167729,-0.0232933606301744,0.305152721048748,0.698622278779431,NA
"AC004130.2",2.37783024603461,0.0139677267773919,0.303034923332531,0.833622914561769,NA
"AC004148.1",17.4536119187903,-0.0579393167228239,0.276638353914225,0.662558666866065,0.841257621851764
"AC004156.1",3.59703628531125,0.115606705538386,0.333649465000608,0.112180890307904,NA
"AC004233.2",11.1520645314516,-0.205325347309213,0.371979470908439,0.113123372097885,0.301822555234492
"AC004241.1",6.11746072569777,0.195623704442935,0.381568308255357,0.069165091131801,0.213440370679609
"AC004241.3",5.66938972424133,0.0330286953480575,0.297193653496344,0.720436603348576,0.873946496358587
"AC004253.1",2.55912314173529,-0.0228343274468866,0.304107677433626,0.721959997288111,NA
"AC004263.2",85.7923551563829,0.355349897836791,0.247316699045962,0.0508132755751177,0.171796077367778
"AC004466.1",3.41487444579731,0.00111356090093729,0.302572621667752,0.988705803179885,NA
"AC004466.2",2.38108201334165,0.0156289014871031,0.303834408325907,0.806692792093186,NA
"AC004471.1",2.09412066887536,-0.0378598295789116,0.307626081030019,0.52291834055226,NA
"AC004477.1",5.42011353413493,-0.0863117164617886,0.314659014629957,0.29059881061854,0.544513979278919
"AC004477.2",1.55391982232164,-0.039495770898245,0.311217558984744,0.342679961679516,NA
"AC004494.1",5.31056269239439,0.0148964926706978,0.29623109652804,0.868732851114399,0.944486388354946
"AC004522.4",5.3966389844401,-0.0402298737830216,0.298518656493556,0.656648073309061,0.837880931566115
"AC004528.1",3.64558519677515,0.0149850195064626,0.300233690399868,0.847669109516475,NA
"AC004528.2",4.51486482911074,-0.0820718840656198,0.315819639030256,0.282211631758266,NA
"AC004552.1",8.04504370288926,0.0455615420675281,0.30398245672705,0.565803771955885,0.782223359317594
"AC004584.3",5.3073273517924,-0.061942435431854,0.303561435058848,0.49745504907225,0.732463698204247
"AC004585.1",4.22754072195045,0.123303566955471,0.337752330261411,0.0950457820820759,NA
"AC004623.1",2.3106459613512,0.0577486322719587,0.313790474779468,0.27121626772114,NA
"AC004678.2",3.60395859670303,-0.0274718822881086,0.303271212373872,0.695171378059862,NA
"AC004771.4",26.3483967593556,-0.161469740406558,0.314771723432958,0.259652842419445,0.510695964113842
"AC004784.1",6.23013125276172,0.0675931863261616,0.302362785704343,0.492333291817652,0.727853975993253
"AC004797.1",5.10658708536295,0.0103264450270587,0.298946496613514,0.898745406423171,0.957985106484305
"AC004801.2",4.10966464654669,0.0907083037504007,0.319280390465944,0.229964406956236,NA
"AC004801.6",2.88690269126001,-0.0173443350350329,0.303055411983036,0.79328015766025,NA
"AC004801.7",1.67276552883897,0.039026621043975,0.310300264534687,0.392051749608174,NA
"AC004803.1",12.8955466930991,-0.146131186767556,0.322396838395614,0.24994502919992,0.498902100877038
"AC004812.2",21.8060177441736,-0.00435367640215771,0.269048638779177,0.972004954507552,0.988826292487551
"AC004816.1",34.3389172551672,0.288884367387049,0.378285018760885,0.104455054227956,0.285975934229933
"AC004817.3",3.43078496748442,-0.0323788700724021,0.302685452496582,0.664934592457888,NA
"AC004817.4",7.27596844644072,0.0193368733917582,0.290579301842801,0.853250181965072,0.938281342474524
"AC004825.2",4.09691619214678,0.0109815721894727,0.298530102191382,0.894793832824794,NA
"AC004828.2",1.82909395893571,-0.0525020139098282,0.311794246429615,0.338539686319898,NA
"AC004834.1",2.06642437354177,-0.00858866821282049,0.304131628302499,0.883809943140805,NA
"AC004835.1",6.31398947306865,0.199311633000581,0.384862997157008,0.068377078607738,0.211443399683974
"AC004846.1",11.4435722564039,0.0298169226913451,0.285029390217399,0.798661557814101,0.9127530819705
"AC004846.2",3.19511380873862,0.0168706653791074,0.301932976297111,0.814049978960396,NA
"AC004854.2",5.53866908978151,0.0213369170105266,0.29524547782514,0.820310991802695,0.92196078481189
"AC004889.1",96.1375385590189,0.342771989025255,0.254620800808368,0.0611848166718552,0.195329337428907
"AC004890.2",20.2832819341684,-0.0230507519410226,0.269052365845197,0.86175420162277,0.941835649534114
"AC004893.3",3.6626305765557,0.00379921073921497,0.29951388438067,0.96283035548538,NA
"AC004908.1",2.11588595848857,-0.00910967746173487,0.303444807604637,0.884238407486564,NA
"AC004908.2",7.68834250765885,0.0200707657845623,0.29178423122453,0.84353334783017,0.933389463698888
"AC004918.1",6.27891124940178,0.04268173055891,0.296369258809559,0.663744189483024,0.841736078661777
"AC004918.4",8.47059761389249,0.102101557584192,0.311263856538674,0.34029131696921,0.598260519418573
"AC004921.2",3.68515654090901,0.0104284623369293,0.299201700498979,0.897003888800654,NA
"AC004922.1",6.57277458302087,0.109517702288948,0.332714366203177,0.0917719258083258,0.261779374758705
"AC004923.4",1.62093024174514,-0.0240552390128727,0.306382974278272,0.66145688745563,NA
"AC004938.2",1.66127783924586,0.00140007429095186,0.304614150209535,0.981339563080382,NA
"AC004943.1",2.04236001643969,-0.0544186849319308,0.311197029746068,0.3578599663736,NA
"AC004943.2",71.9610642842369,0.216179371871261,0.252524847431768,0.208203024117281,0.447316074864429
"AC004951.1",13.647468474863,0.115472670189069,0.298627504415156,0.38743574935917,0.640777311384124
"AC004951.2",2.27402647508921,-0.0182260902714224,0.305350741478713,0.747325999539412,NA
"AC004967.1",9.79079834017875,0.0548996632486433,0.290201094660564,0.634261814289789,0.824029698471722
"AC004967.2",26.7788679029325,0.188370996585835,0.296366371701943,0.250749444653891,0.499457341173582
"AC004969.1",4.27679909738077,0.0714553103660396,0.309231788478002,0.398034081199856,NA
"AC004980.1",22.6377054515136,-0.121070262372421,0.281361237579165,0.413709989326101,0.663871787278541
"AC004997.1",4.67468218015221,0.00677218719023657,0.305009603631752,0.905983882902509,NA
"AC005005.3",1.80346953390092,0.0430374672829931,0.308922054773963,0.455149528557622,NA
"AC005005.4",23.584083688501,0.0420327355406458,0.260104123551982,0.772557480720037,0.901182501158154
"AC005034.3",3.24293065560507,-0.16656625787407,0.377209305547801,0.00264877220307806,NA
"AC005034.5",2.24209581090004,-0.0204733635705881,0.303974813782748,0.749116900730954,NA
"AC005034.6",2.41563485609818,0.0228820193505613,0.306585821100488,0.669045385914582,NA
"AC005037.1",6.36203156555402,0.00725922075011567,0.298282586805638,0.932684321649085,0.972363949357841
"AC005041.1",5.93576747999395,-0.0295282240336522,0.300798017717238,0.710671544712841,0.868457239887092
"AC005041.5",13.4882754033226,-0.114772003450516,0.309649185334598,0.333834753542401,0.591203463111968
"AC005042.1",2.72675456630497,0.0217971186276395,0.303728850497287,0.7409286404045,NA
"AC005046.1",19.5505215036963,0.0442418667870665,0.268116688966809,0.750748646174421,0.890168960687222
"AC005070.3",4.37269126204482,-0.00181009040613234,0.298006479817268,0.980506679118285,NA
"AC005076.1",2.13185943484892,0.0805312142517148,0.320389281633127,0.169453715722613,NA
"AC005077.4",5.07593333436184,0.198655633076586,0.392016469767448,0.0442398910955686,0.155320744505675
"AC005086.4",3.83969722342424,0.00806132543480819,0.301945314254369,0.910188575232889,NA
"AC005180.1",1.81716018524786,0.0239392717308524,0.306440483281875,0.661348197023894,NA
"AC005180.2",3.61993916225225,0.011714311563848,0.302328570047137,0.865315343412972,NA
"AC005224.3",52.4611103309917,0.328767144529,0.291883141957119,0.0839063737237758,0.245598390964054
"AC005225.2",4.86314354954492,-0.0137053516921014,0.303876939764924,0.818782927046561,0.921176113739611
"AC005229.4",13.5453757200777,0.0525549587168753,0.282665645310565,0.675603467889053,0.849161415971351
"AC005252.4",4.41897931395076,-0.0207464482649677,0.300330441105867,0.78883377854359,NA
"AC005253.1",6.09820626789018,0.0747283730298874,0.305135680439075,0.442408471369305,0.68885909211861
"AC005253.2",6.40205012253328,0.0162280753802883,0.309441427172528,0.581435672690494,0.792696007635527
"AC005261.1",47.2021487164207,-0.179424883816502,0.254277507808944,0.283263380158095,0.536327724707613
"AC005261.3",4.38293394317984,-0.0218737537908943,0.311152834153009,0.133653473601525,NA
"AC005288.1",30.8077619483703,-0.217437208327421,0.319152949152041,0.191136647196462,0.423816144278562
"AC005304.2",4.72595867503611,-0.054555189985785,0.303680465295958,0.522350965036487,NA
"AC005306.1",2.22760002858568,0.0283994345781351,0.308434874950288,0.546038109219053,NA
"AC005329.3",1.94077956714742,0.0638736622597828,0.317534219674012,0.122022542973014,NA
"AC005332.1",4.51274322803273,-0.0748222391335248,0.311353341292581,0.360188059709359,NA
"AC005332.2",2.02667097507374,0.0505122509424737,0.310778291777904,0.37966992710151,NA
"AC005332.3",2.01938875616192,0.0173164267340747,0.304541407162284,0.776138131312674,NA
"AC005332.4",7.45988165019365,-0.054907121230404,0.297834311210313,0.583452970093351,0.793752037185288
"AC005332.5",3.55570022878142,0.0347167081161252,0.305488936716523,0.60123926858078,NA
"AC005332.6",91.6705263999171,-0.195475209677297,0.205340571561239,0.218865983378323,0.460081497766982
"AC005343.1",1.75921384425395,-0.0189736342439251,0.306022008173563,0.725167284025855,NA
"AC005363.1",2.12025346720719,0.046689092635803,0.314771048984548,0.0859773859227095,NA
"AC005394.2",3.11405629973485,-0.0133122837471343,0.302673568445598,0.84091792369922,NA
"AC005400.1",3.61587940942252,0.0403571643964678,0.305838433555268,0.5578464900561,NA
"AC005476.2",2.46341114602762,0.00606848510594798,0.302578484949511,0.928534647945504,NA
"AC005480.1",2.48017688021766,-0.0441654643381689,0.308701699259249,0.461121867894747,NA
"AC005520.1",5.70117978779269,-0.0430451500352064,0.300210822336457,0.623310893872299,0.817231048780499
"AC005520.5",4.1701840783134,-0.0216379136364361,0.304679633701057,0.723393573949815,NA
"AC005523.2",217.968576030097,-0.101619315642092,0.144542773050263,0.425695364380545,0.672643696894427
"AC005524.1",8.01506114429392,-0.144725506982835,0.333875392163959,0.19296599036509,0.426548919930608
"AC005531.1",2.95097214823721,0.0546126724871218,0.312281060293228,0.319956870096592,NA
"AC005534.1",3.25430415108552,-0.0332224735846969,0.305182441358923,0.601606858837121,NA
"AC005538.2",7.60360837009881,-0.0197638331476831,0.310970998671326,0.103336107090237,0.283659220615178
"AC005548.1",1.61544971201491,0.0352390365144829,0.308589267785801,0.498466180276101,NA
"AC005562.1",43.2316007723912,0.27930283246205,0.299901258430617,0.128293327267134,0.327585725742129
"AC005594.1",3.59237352104343,-0.00330286734314472,0.300730936502255,0.96227642718003,NA
"AC005606.1",29.6752540494485,-0.397501308229606,0.427827473117599,0.0567394381642417,0.186023093366403
"AC005606.2",6.51388170875522,-0.00674792649077294,0.295710343309498,0.937629345808319,0.974176377218599
"AC005614.1",2.48667891033437,-0.0523221983008105,0.309988871743307,0.402682954356229,NA
"AC005632.3",3.24405462175936,-0.00524624935448878,0.303887502220966,0.928331601999143,NA
"AC005632.6",1.69627857199332,0.0535760052950546,0.314804338826687,0.170925968599509,NA
"AC005670.3",195.786043791904,0.534313700011348,0.168138715643033,0.000336633510078544,0.00299727137201923
"AC005674.2",38.746756389561,-0.102224477177448,0.247047866285202,0.515270079573575,0.745952395967353
"AC005682.1",1.90917618157304,0.028202129633566,0.306686825566367,0.614827202744081,NA
"AC005696.4",7.79707259259406,-0.033797126849989,0.291548374886678,0.744241099255559,0.886956909962898
"AC005726.1",35.4075521841981,0.0927319807074538,0.253540883558031,0.550654326106797,0.770577160750159
"AC005726.3",7.17983748835272,-0.0327746719626128,0.297147692943307,0.718275641958576,0.873079367496011
"AC005736.1",9.2868539074968,0.00692025718977299,0.288033190522969,0.950515341574823,0.979427611302758
"AC005740.5",3.45595940779203,-0.00432179190359532,0.300610272393209,0.951405052292082,NA
"AC005775.1",1.88954030775679,0.0140368168424663,0.305508444728716,0.799735102453651,NA
"AC005776.2",3.80565237980588,0.0805850030839824,0.315759620331535,0.285644547126638,NA
"AC005785.1",2.11436888339354,-0.0143047609650978,0.305423133340179,0.792076934179698,NA
"AC005786.3",7.49844206694465,-0.0147288759001024,0.30943781282361,0.5909908036334,0.799224924765832
"AC005831.1",28.4710224249645,-0.0142199042302926,0.252031346231307,0.921688262648062,0.968001662646754
"AC005832.4",114.562391237504,0.100554994826021,0.183409749112313,0.500032403489655,0.733742669323287
"AC005833.1",154.656435136359,-0.403168356080064,0.18521546096301,0.00979017009329398,0.0489699058772558
"AC005838.2",1.85840000753681,0.0262888005140933,0.306942922026395,0.624116923157941,NA
"AC005839.1",7.79898090126444,0.0627128101156481,0.300655469965348,0.528360920444214,0.756033394298114
"AC005840.2",3.83035088474466,-0.0326280425912397,0.301229467721094,0.682507001330312,NA
"AC005865.1",2.80210782780155,0.045930591874094,0.309779292614987,0.40751461095311,NA
"AC005865.2",1.89898933760994,0.0733640825808918,0.320027210770437,0.106349901897273,NA
"AC005884.1",3.26729681555957,-0.0559834562506499,0.308112701005304,0.444325415161683,NA
"AC005899.1",3.04709476660149,0.0429932869632276,0.306611352705498,0.528119829833425,NA
"AC005912.1",1.91302523688035,-0.00333240953173751,0.30591156636654,0.945587102441021,NA
"AC005921.2",23.052757211985,-0.0601207116653938,0.317128033466198,0.107421606075479,0.291708773407446
"AC005943.1",2.88638936945723,0.0584011067960138,0.317711690039091,0.0400396983280637,NA
"AC005944.1",118.764915986415,-0.603334927299292,0.258486496781091,0.00306317138017194,0.0190426731160896
"AC005954.2",1.98630214928119,-0.00793083310633093,0.306111122972752,0.87042211368889,NA
"AC006001.2",10.5650189230653,0.304181649921419,0.496500661772155,0.0366562191503205,0.134993835776407
"AC006001.3",162.904759742754,0.0624402497956026,0.169384539004932,0.661087121128777,0.840727912372848
"AC006001.4",23.9049184568431,-0.107173938699692,0.278998736676658,0.461681802162128,0.703680675758782
"AC006011.1",51.4118557407036,-0.612266609968447,0.345934086191516,0.00968400336830035,0.0485438537797743
"AC006027.1",8.98496160785699,-0.244578507158682,0.441084954093915,0.0309278086931702,0.11822048524157
"AC006040.1",2.14657198441321,0.0120170065385144,0.305781974288448,0.820292991222692,NA
"AC006058.1",202.116461142937,0.854082442123966,0.171121083957203,6.93735864735772e-08,1.41069026044576e-06
"AC006058.3",6.86409217506723,-0.00780353559927946,0.290959434261505,0.936361950406053,0.973294496466181
"AC006058.4",25.2708095988106,0.73401149164556,0.534897259360335,0.0118418686212568,0.0566499593239401
"AC006059.1",5.29104263737609,0.112499779361578,0.337143969204705,0.0313911007286997,0.11947406762252
"AC006064.1",2.66009075324653,0.0212543211789289,0.302802590413319,0.760675717065874,NA
"AC006064.2",2.9922913398851,0.00863231265627704,0.30342200059214,0.892699488477249,NA
"AC006064.4",621.969788755114,-0.0486776598328271,0.102562113899111,0.614026652690954,0.811762840510922
"AC006111.2",6.45421795857382,-0.0842689339255708,0.308294309200483,0.389492691622369,0.642038315375318
"AC006115.2",3.15287472744559,-0.0593257854624461,0.310185597214103,0.386381624829611,NA
"AC006128.1",9.87519825624864,0.109797216783774,0.307308380956593,0.358953816631765,0.615566212569181
"AC006145.1",5.32665850577077,0.035262269858877,0.301791480366801,0.652541832792619,0.835437333629379
"AC006148.1",2.0361078661025,-0.00426228473926509,0.305234036490569,0.934422750609084,NA
"AC006197.2",1.71632826224031,0.0359466403692272,0.308476260144343,0.495241638672745,NA
"AC006213.1",3.41046701345131,0.0361488898722173,0.306463060727092,0.55797363070983,NA
"AC006213.2",5.73674179901325,-0.00425920350647964,0.300935991524693,0.949804049069091,0.979363274548099
"AC006213.4",2.38553835148434,0.0396270955471872,0.306939774809684,0.533727319862403,NA
"AC006213.6",8.39649430705965,0.0453174225549833,0.301033915939863,0.605485855025685,0.80742312416622
"AC006213.7",1.68081976033303,0.00692270859135689,0.305602800541897,0.895479819719119,NA
"AC006238.2",3.69657034968125,0.0582632688580745,0.309352994281105,0.413039406249504,NA
"AC006252.1",3.14816233792288,0.00253141828137277,0.300899953514728,0.973965222955785,NA
"AC006254.1",2.91307811537513,0.0523233948932996,0.311336628349624,0.350517203496052,NA
"AC006262.1",3.84896714919695,0.0215762233107853,0.300894717221143,0.779094100554433,NA
"AC006277.1",2.73743354095231,-0.0203165190287303,0.30302680968521,0.763372717992231,NA
"AC006329.1",62.6981926150829,-0.128537603732756,0.240670005968492,0.421872252812692,0.670617741121449
"AC006330.1",2.12997638517509,0.0526374931727703,0.313800100284404,0.235948810856455,NA
"AC006333.2",13.7644541110139,0.0527086866018167,0.279962080164088,0.682263319242437,0.852685337390101
"AC006427.2",2.18626003408269,0.0337879935629985,0.307485561689414,0.546938510116644,NA
"AC006435.2",12.4689556173274,0.0376276591672392,0.287791186820777,0.739564531845114,0.884706650410493
"AC006441.1",2.0789560769298,-0.0161703053408454,0.306224297321003,0.752081681245565,NA
"AC006441.3",24.6957651488734,-0.327492641179154,0.530003350596909,0.0345728731308806,0.128839112757667
"AC006449.5",2.51207156557754,-0.0121655395251302,0.303496206974178,0.846490289415067,NA
"AC006449.6",3.8391048978005,0.0141841775661948,0.300993693854947,0.849720867707981,NA
"AC006453.2",328.559166319381,0.291032673853195,0.169218910606075,0.0436035083789332,0.153761966888297
"AC006460.2",7.69246122134365,0.132331075924096,0.339679929458314,0.111278252120994,0.298472337726498
"AC006486.2",2.85427680400489,-0.0876899791414463,0.320871321237438,0.192440333437513,NA
"AC006504.1",4.11023833301236,0.000410432574774678,0.298347121289834,0.997898211356628,NA
"AC006504.3",2.03243200157233,0.0568746414163351,0.314505393045255,0.227709650234774,NA
"AC006504.5",68.257060920601,0.0771103657429792,0.207725573241572,0.620934528999463,0.815735480725312
"AC006504.7",20.4590730568175,-0.0266577375613371,0.265122880873583,0.84579696885612,0.934357072570503
"AC006511.3",40.2111929303384,-0.116593832179407,0.247040485536091,0.464289527817982,0.705936468486774
"AC006538.1",1.58553830258706,0.00592343853910087,0.306350667996926,0.902473214474932,NA
"AC006547.1",8.11141866173777,0.0477338351518696,0.29583212791135,0.638584499207863,0.826640005142103
"AC006547.2",4.82246502330568,-0.00960712067268222,0.309463356439153,0.675417821125762,0.849053044197882
"AC006557.6",20.7686344834078,-0.0525512811215041,0.272722407225147,0.697385159788451,0.860681539902835
"AC006978.1",12.9611243129676,-0.145514768266352,0.318347385243504,0.265592953076765,0.516181653013934
"AC007038.1",3.39114124752611,0.0901245907668145,0.318901262880352,0.243821118176239,NA
"AC007038.2",7.33711018949804,-0.0365685600174002,0.294868927149982,0.708761735599079,0.867602431632609
"AC007040.2",6.04052439740286,0.0396908025530804,0.300133567157433,0.650368729832593,0.833859141628249
"AC007066.2",21.1772648801959,0.00742897935801524,0.266608860300817,0.958316886324128,0.983213339240185
"AC007068.1",3.23932311267611,0.02815714327669,0.305995199466719,0.637437309655262,NA
"AC007098.1",3.96694590698503,-0.119002059414839,0.336396083120373,0.0820942844568153,NA
"AC007126.1",4.62218861405297,0.0453142640355703,0.30346581400893,0.572489810579515,NA
"AC007191.1",12.4742419694049,-0.100397317778566,0.301289484431429,0.406153765823067,0.656804909882194
